3021300,0,"- - Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncor"
3021400,0,#NAME?
3021900,0,#NAME?
3022100,0,"- - Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus steno"
3022200,0,#NAME?
3022300,0,#NAME?
3022400,0,#NAME?
3022900,0,#NAME?
3023100,0,#NAME?
3023200,0,#NAME?
3023300,0,#NAME?
3023400,0,#NAME?
3023500,0,#NAME?
3023600,0,#NAME?
3023900,0,#NAME?
3024100,0,#NAME?
3024200,0,#NAME?
3024300,0,#NAME?
3024400,0,#NAME?
3024500,0,#NAME?
3024600,0,#NAME?
3024700,0,#NAME?
3025100,0,#NAME?
3025200,0,#NAME?
3025300,0,#NAME?
3025400,0,#NAME?
3025500,0,#NAME?
3025600,0,#NAME?
3025900,0,#NAME?
3027100,0,#NAME?
3027210,0,#NAME?
3027290,0,#NAME?
3027310,0,#NAME?
3027390,0,#NAME?
3027400,0,#NAME?
3027900,0,#NAME?
3028100,0,#NAME?
3028200,0,#NAME?
3028300,0,#NAME?
3028400,0,#NAME?
3028500,0,#NAME?
3028912,0,#NAME?
3028913,0,#NAME?
3028914,0,"- - - - Savalai hairtails (Lepturacanthus savala),Belangers croakers(Johnius belangerii"
3028915,0,- - - - Indian mackerel (Rastrelliger kanagurta) and island mackerel (Rastrelliger faugh
3028916,0,#NAME?
3028917,0,#NAME?
3028918,0,#NAME?
3028919,0,#NAME?
3028922,0,#NAME?
3028924,0,#NAME?
3028926,0,#NAME?
3028927,0,#NAME?
3028928,0,#NAME?
3028929,0,#NAME?
3029000,0,#NAME?
3031100,0,#NAME?
3031200,0,"- - Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschaw"
3031300,0,#NAME?
3031400,0,"- - Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguaboni"
3031900,0,#NAME?
3032300,0,#NAME?
3032400,0,#NAME?
3032500,0,"- - Carp (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmich"
3032600,0,#NAME?
3032900,0,#NAME?
3033100,0,"- - Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus steno"
3033200,0,#NAME?
3033300,0,#NAME?
3033400,0,#NAME?
3033900,0,#NAME?
3034100,0,#NAME?
3034200,0,#NAME?
3034300,0,#NAME?
3034400,0,#NAME?
3034500,0,#NAME?
3034600,0,#NAME?
3034900,0,#NAME?
3035100,0,#NAME?
3035300,0,#NAME?
3035400,0,#NAME?
3035500,0,#NAME?
3035600,0,#NAME?
3035700,0,#NAME?
3036300,0,#NAME?
3036400,0,#NAME?
3036500,0,#NAME?
3036600,0,#NAME?
3036700,0,#NAME?
3036800,0,#NAME?
3036900,0,#NAME?
3038100,0,#NAME?
3038200,0,#NAME?
3038300,0,#NAME?
3038400,0,#NAME?
3038912,0,#NAME?
3038913,0,#NAME?
3038914,0,"- - - - Savalai hairtails (Lepturacanthus savala), Belangers croakers (Johnius belanger"
3038915,0,- - - - Indian mackerel (Rastrelliger kanagurta) and island mackerel (Rastrelliger faugn
3038916,0,#NAME?
3038917,0,#NAME?
3038918,0,#NAME?
3038919,0,#NAME?
3038922,0,#NAME?
3038924,0,#NAME?
3038926,0,#NAME?
3038927,0,#NAME?
3038928,0,#NAME?
3038929,0,#NAME?
3039010,0,#NAME?
3039020,0,#NAME?
3043100,0,#NAME?
3043200,0,#NAME?
3043300,0,#NAME?
3043900,0,#NAME?
3044100,0,"- - Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncor"
3044200,0,"- - Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguaboni"
